Identifiant OP;Code INSEE;Code Postal;Nom
1313;02103;02450;BOUE
1314;02104;02160;BOUFFIGNEREUX
1315;02105;02400;BOURESCHES
1316;02106;02160;BOURG-ET-COMIN
1317;02107;02300;BOURGUIGNON-SOUS-COUCY
1318;02108;02000;BOURGUIGNON-SOUS-MONTBAVIN
1319;02109;02140;LA BOUTEILLE
1320;02110;02220;BRAINE
1321;02111;02320;BRANCOURT-EN-LAONNOIS
1322;02112;02110;BRANCOURT-LE-GRAND
1323;02113;02130;BRANGES
1324;02114;02400;BRASLES
1325;02115;02000;BRAYE-EN-LAONNOIS
1326;02116;02140;BRAYE-EN-THIERACHE
1327;02117;02480;BRAY-SAINT-CHRISTOPHE
1328;02118;02880;BRAYE
1329;02119;02210;BRECY
1330;02120;02220;BRENELLE
1331;02121;02210;BRENY
1332;02122;02870;BRIE
1333;02123;02240;BRISSAY-CHOIGNY
1334;02124;02240;BRISSY-HAMEGICOURT
1335;02125;02810;BRUMETZ
1336;02126;02360;BRUNEHAMEL
1337;02127;02130;BRUYERES-SUR-FERE
1338;02128;02860;BRUYERES-ET-MONTBERAULT
1339;02129;02220;BRUYS
1340;02130;02500;BUCILLY
1341;02131;02880;BUCY-LE-LONG
1342;02132;02870;BUCY-LES-CERNY
1343;02133;02350;BUCY-LES-PIERREPONT
1344;02134;02500;BUIRE
1345;02135;02620;BUIRONFOSSE
1346;02136;02140;BURELLES
1347;02137;02810;BUSSIARES
1348;02138;02200;BUZANCY
1349;02139;02300;CAILLOUEL-CREPIGNY
1350;02140;02300;CAMELIN
1351;02141;02260;LA CAPELLE
1352;02142;02680;CASTRES
1353;02143;02420;LE CATELET
1354;02144;02490;CAULAINCOURT
1355;02145;02300;CAUMONT
1356;02146;02330;CELLES-LES-CONDE
1357;02147;02540;LA CELLE-SOUS-MONTMIRAIL
1358;02148;02370;CELLES-SUR-AISNE
1359;02149;02240;CERIZY
1360;02150;02860;CERNY-EN-LAONNOIS
1361;02151;02870;CERNY-LES-BUCY
1362;02152;02220;CERSEUIL
1363;02153;02320;CESSIERES
1364;02154;02200;CHACRISE
1365;02155;02000;CHAILLEVOIS
1366;02156;02270;CHALANDRY
1367;02157;02000;CHAMBRY
1368;02158;02860;CHAMOUILLE
1369;02159;02670;CHAMPS
1370;02160;02340;CHAOURSE
1371;02161;02330;LA CHAPELLE-MONTHODON
1372;02162;02570;LA CHAPELLE-SUR-CHEZY
1373;02163;02310;CHARLY-SUR-MARNE
1374;02164;02850;LE CHARMEL
1375;02165;02800;CHARMES
1376;02166;02400;CHARTEVES
1377;02167;02370;CHASSEMY
1378;02168;02400;CHATEAU-THIERRY
1379;02168;02401;CHATEAU-THIERRY
1380;02168;02402;CHATEAU-THIERRY
1381;02168;02403;CHATEAU-THIERRY
1382;02168;02404;CHATEAU-THIERRY
1383;02168;02405;CHATEAU-THIERRY
1384;02168;02406;CHATEAU-THIERRY
1385;02168;02407;CHATEAU-THIERRY
1386;02168;02409;CHATEAU-THIERRY
1387;02168;02408;CHATEAU-THIERRY
1388;02169;02270;CHATILLON-LES-SONS
1389;02170;02240;CHATILLON-SUR-OISE
1390;02171;02160;CHAUDARDES
1391;02172;02200;Chaudun
1392;02173;02300;Chauny
1393;02173;02301;CHAUNY
1394;02173;02302;CHAUNY
1395;02173;02303;CHAUNY
1396;02173;02304;CHAUNY
1397;02173;02305;CHAUNY
1398;02173;02306;CHAUNY
1399;02173;02307;CHAUNY
1400;02173;02308;CHAUNY
1401;02173;02309;CHAUNY
1402;02174;02000;CHAVIGNON
1403;02175;02880;CHAVIGNY
1404;02176;02370;CHAVONNE
1405;02177;02860;CHERET
1406;02178;02860;CHERMIZY-AILLES
1407;02179;02220;CHERY-CHARTREUVE
1408;02180;02000;CHERY-LES-POUILLY
1409;02181;02360;CHERY-LES-ROZOY
1410;02182;02250;CHEVENNES
1411;02183;02000;CHEVREGNY
1412;02184;02270;CHEVRESIS-MONCEAU
1413;02185;02810;CHEZY-EN-ORXOIS
1414;02186;02570;CHEZY-SUR-MARNE
1415;02187;02400;CHIERRY
1416;02188;02120;CHIGNY
1417;02189;02350;CHIVRES-EN-LAONNOIS
1418;02190;02880;CHIVRES-VAL
1419;02191;02000;CHIVY-LES-ETOUVELLES
1420;02192;02210;CHOUY
1421;02193;02130;CIERGES
1422;02194;02250;CILLY
1423;02195;02220;CIRY-SALSOGNE
1424;02196;02000;CLACY-ET-THIERRET
1425;02197;02260;CLAIRFONTAINE
1426;02198;02880;CLAMECY
1427;02199;02440;CLASTRES
1428;02200;02340;CLERMONT-LES-FERMES
1429;02201;02600;COEUVRES-ET-VALSERY
1430;02202;02130;COHAN
1431;02203;02210;COINCY
1432;02204;02360;COINGT
1433;02205;02860;COLLIGIS-CRANDELAIN
1434;02206;02120;COLONFAY
1435;02207;02300;COMMENCHON
1436;02208;02160;CONCEVREUX
1437;02209;02330;CONDE-EN-BRIE
1438;02210;02370;CONDE-SUR-AISNE
1439;02211;02190;CONDE-SUR-SUIPPE
1440;02212;02700;CONDREN
1441;02213;02330;CONNIGIS
1442;02214;02680;CONTESCOURT
1443;02215;02820;CORBENY
1444;02216;02600;CORCY
1445;02217;02380;COUCY-LE-CHATEAU-AUFFRIQUE
1446;02218;02840;COUCY-LES-EPPES
1447;02219;02380;COUCY-LA-VILLE
1448;02220;02130;COULONGES-COHAN
1449;02221;02310;COUPRU
1450;02222;02800;COURBES
1451;02223;02330;COURBOIN
1452;02224;02220;COURCELLES-SUR-VESLES
1453;02225;02810;COURCHAMPS
1454;02226;02200;COURMELLES
1455;02227;02130;COURMONT
1456;02228;02850;COURTEMONT-VARENNES
1457;02229;02820;COURTRIZY-ET-FUSSIGNY
1458;02230;02220;COUVRELLES
1459;02231;02270;COUVRON-ET-AUMENCOURT
1460;02232;02600;COYOLLES
1461;02233;02130;CRAMAILLE
1462;02234;02160;CRAONNE
1463;02235;02160;CRAONNELLE
1464;02236;02380;CRECY-AU-MONT
1465;02237;02270;CRECY-SUR-SERRE
1466;02238;02870;CREPY
1467;02239;02650;CREZANCY
1468;02240;02110;CROIX-FONSOMMES
1469;02241;02210;LA CROIX-SUR-OURCQ
1470;02242;02310;CROUTTES-SUR-MARNE
1471;02243;02880;CROUY
1472;02244;02120;CRUPILLY
1473;02245;02880;CUFFIES
1474;02246;02480;CUGNY
1475;02247;02210;CUGNY-LES-CROUTTES
1476;02248;02350;CUIRIEUX
1477;02249;02220;CUIRY-HOUSSE
1478;02250;02160;CUIRY-LES-CHAUDARDES
1479;02251;02360;CUIRY-LES-IVIERS
1480;02252;02160;CUISSY-ET-GENY
1481;02253;02200;CUISY-EN-ALMONT
1482;02254;02600;CUTRY
1483;02255;02220;CYS-LA-COMMUNE
1484;02256;02140;DAGNY-LAMBERCY
1485;02257;02680;DALLON
1486;02258;02470;DAMMARD
1487;02259;02600;DAMPLEUX
1488;02260;02800;DANIZY
1489;02261;02270;DERCY
1490;02262;02700;DEUILLET
1491;02263;02220;DHUIZEL
1492;02264;02340;DIZY-LE-GROS
1493;02265;02360;DOHIS
1494;02266;02360;DOLIGNON
1495;02267;02600;DOMMIERS
1496;02268;02310;DOMPTIN
1497;02269;02450;DORENGT
1498;02270;02590;DOUCHY
1499;02271;02130;DRAVEGNY
1500;02272;02210;DROIZY
1501;02273;02480;DURY
1502;02274;02350;EBOULEAU
1503;02275;02500;EFFRY
1504;02276;02260;ENGLANCOURT
1505;02277;02290;EPAGNY
1506;02278;02500;EPARCY
1507;02279;02400;EPAUX-BEZU
1508;02280;02400;EPIEDS
1509;02281;02540;L'EPINE-AUX-BOIS
1510;02282;02840;EPPES
1511;02283;02250;ERLON
1512;02284;02260;ERLOY
1513;02285;59360;ESCAUFOURT
1514;02286;02170;ESQUEHERIES
1515;02287;02690;Essigny-le-Grand
1516;02288;02100;ESSIGNY-LE-PETIT
1517;02289;02570;ESSISES
1518;02290;02400;ESSOMES-SUR-MARNE
1519;02291;02420;ESTREES
1520;02292;02400;ETAMPES-SUR-MARNE
1521;02293;02110;ETAVES-ET-BOCQUIAUX
1522;02294;02000;ETOUVELLES
1523;02295;02580;ETREAUPONT
1524;02296;02590;ETREILLERS
1525;02297;02400;ETREPILLY
1526;02298;02510;ETREUX
1527;02299;02190;EVERGNICOURT
1528;02300;02700;FARGNIERS
1529;02301;02320;FAUCOUCOURT
1530;02302;02600;FAVEROLLES
1531;02303;02100;FAYET
1532;02304;02800;LA FERE
1533;02305;02130;FERE-EN-TARDENOIS
1534;02306;02270;LA FERTE-CHEVRESIS
1535;02307;02460;LA FERTE-MILON
1536;02308;02450;FESMY-LE-SART
1537;02309;02840;FESTIEUX
1538;02310;02110;FIEULAINE
1539;02311;02000;FILAIN
1540;02312;02260;LA FLAMENGRIE
1541;02313;02120;FLAVIGNY-LE-GRAND-ET-BEAURAIN
1542;02315;02520;FLAVY-LE-MARTEL
1543;02316;02600;FLEURY
1544;02317;02590;FLUQUIERES
1545;02318;02670;FOLEMBRAY
1546;02319;02110;FONSOMMES
1547;02320;02680;FONTAINE-LES-CLERCS
1548;02321;02140;FONTAINE-LES-VERVINS
1549;02322;02110;FONTAINE-NOTRE-DAME
1550;02323;02110;FONTAINE-UTERTE
1551;02324;02170;FONTENELLE
1552;02325;02540;FONTENELLE-EN-BRIE
1553;02326;02290;FONTENOY
1554;02327;02590;FORESTE
1555;02328;02650;FOSSOY
1556;02329;02870;FOURDRAIN
1557;02330;02760;FRANCILLY-SELENCY
1558;02331;02140;FRANQUEVILLE
1559;02332;02130;FRESNES-EN-TARDENOIS
1560;02333;02380;FRESNES
1561;02334;02230;FRESNOY-LE-GRAND
1562;02335;02800;FRESSANCOURT
1563;02336;02700;FRIERES-FAILLOUEL
1564;02337;02260;FROIDESTREES
1565;02338;02270;FROIDMONT-COHARTILLE
1566;02339;02810;GANDELU
1567;02340;02430;GAUCHY
1568;02341;02140;GERCY
1569;02342;02260;GERGNY
1570;02343;02590;GERMAINE
1571;02344;02160;GERNICOURT
1572;02345;02440;GIBERCOURT
1573;02346;02350;GIZY
1574;02347;02400;GLAND
1575;02348;02160;Glennes
1576;02349;02820;GOUDELANCOURT-LES-BERRIEUX
1577;02350;02350;GOUDELANCOURT-LES-PIERREPONT
1578;02351;02130;GOUSSANCOURT
1579;02352;02420;GOUY
1580;02353;02350;GRANDLUP-ET-FAY
1581;02354;02360;GRANDRIEUX
1582;02355;02100;GRICOURT
1583;02356;02210;GRISOLLES
1584;02357;02140;GRONARD
1585;02358;02110;GROUGIS
1586;02359;02680;GRUGIES
1587;02360;02190;GUIGNICOURT
1588;02361;02120;GUISE
1589;02362;02300;GUIVRY
1590;02363;02300;GUNY
1591;02364;02160;GUYENCOURT
1592;02366;02510;HANNAPES
1593;02367;02480;HAPPENCOURT
1594;02368;02600;HARAMONT
1595;02369;02140;HARCIGNY
1596;02370;02420;HARGICOURT
1597;02371;02100;HARLY
1598;02372;02210;HARTENNES-ET-TAUX
1599;02373;02140;HARY
1600;02374;02420;LEHAUCOURT
1601;02375;02810;HAUTEVESNES
1602;02376;02120;HAUTEVILLE
1603;02377;02140;HAUTION
1604;02378;02500;LA HERIE
1605;02379;02120;LE HERIE-LA-VIEVILLE
1606;02380;02440;HINACOURT
1607;02381;02500;Hirson
1608;02382;02760;HOLNON
1609;02383;02720;HOMBLIERES
1610;02384;02140;HOURY
1611;02385;02250;HOUSSET
1612;02386;02510;IRON
1613;02387;02240;ITANCOURT
1614;02388;02360;IVIERS
1615;02389;02850;JAULGONNE
1616;02390;02490;JEANCOURT
1617;02391;02140;JEANTES
1618;02392;02420;JONCOURT
1619;02393;02220;JOUAIGNES
1620;02394;02370;JOUY
1621;02395;02380;JUMENCOURT
1622;02396;02160;JUMIGNY
1623;02397;02480;JUSSY
1624;02398;02880;JUVIGNY
1625;02399;02190;JUVINCOURT-ET-DAMARY
1626;02400;02880;LAFFAUX
1627;02401;02140;LAIGNY
1628;02402;02590;LANCHY
1629;02403;02120;LANDIFAY-ET-BERTAIGNEMONT
1630;02404;02140;LANDOUZY-LA-COUR
1631;02405;02140;LANDOUZY-LA-VILLE
1632;02406;02380;LANDRICOURT
1633;02407;02000;LANISCOURT
1634;02408;02000;LAON
1635;02408;02001;LAON
1636;02408;02002;LAON
1637;02408;02003;LAON
1638;02408;02004;LAON
1639;02408;02005;LAON
1640;02408;02006;LAON
1641;02408;02007;LAON
1642;02408;02008;LAON
1643;02408;02009;LAON
1644;02408;02010;LAON
1645;02408;02011;LAON
1646;02408;02012;LAON
1647;02408;02013;LAON
1648;02408;02014;LAON
1649;02408;02015;LAON
1650;02408;02016;LAON
1651;02408;02017;LAON
1652;02408;02018;LAON
1653;02408;02019;LAON
1654;02408;02020;LAON
1655;02408;02021;LAON
1656;02408;02022;LAON
1657;02408;02023;LAON
1658;02408;02024;LAON
1659;02408;02025;LAON
1660;02408;02930;LAON
1661;02408;02939;LAON
1662;02409;02150;LAPPION
1663;02410;02600;LARGNY-SUR-AUTOMNE
1664;02411;02210;LATILLY
1665;02412;02210;LAUNOY
1666;02413;02860;LAVAL-EN-LAONNOIS
1667;02414;02450;LAVAQUERESSE
1668;02415;02600;LAVERSINE
1669;02416;02140;LEME
1670;02417;02420;LEMPIRE
1671;02418;02260;LERZY
1672;02419;02170;LESCHELLES
1673;02420;02100;Lesdins
1674;02421;02220;LESGES
1675;02422;02120;LESQUIELLES-SAINT-GERMAIN
1676;02423;02380;LEUILLY-SOUS-COUCY
1677;02424;02880;LEURY
1678;02425;02500;LEUZE
1679;02426;02420;LEVERGIES
1680;02427;02220;LHUYS
1681;02428;02810;LICY-CLIGNON
1682;02429;02860;LIERVAL
1683;02430;02350;LIESSE-NOTRE-DAME
1684;02431;02700;LIEZ
1685;02432;02220;LIME
1686;02433;02340;LISLET
1687;02434;02320;LIZY
1688;02435;02500;LOGNY-LES-AUBENTON
1689;02436;02300;LOMBRAY
1690;02437;02120;LONGCHAMPS
1691;02438;02600;LONGPONT
1692;02439;02160;LONGUEVAL-BARBONVAL
1693;02440;02190;LOR
1694;02441;02600;LOUATRE
1695;02442;02130;LOUPEIGNE
1696;02443;02400;LUCY-LE-BOCAGE
1697;02444;02140;LUGNY
1698;02445;02500;LUZOIR
1699;02446;02440;LY-FONTAINE
1700;02447;02220;MAAST-ET-VIOLAINE
1701;02448;02350;MACHECOURT
1702;02449;02470;MACOGNY
1703;02450;02120;MACQUIGNY
1704;02451;02420;MAGNY-LA-FOSSE
1705;02452;02490;MAISSEMY
1706;02453;02160;MAIZY
1707;02454;02190;LA MALMAISON
1708;02455;02120;MALZY
1709;02456;02300;MANICAMP
1710;02457;02350;MARCHAIS
1711;02458;02540;MARCHAIS-EN-BRIE
1712;02459;02720;MARCY
1713;02460;02250;MARCY-SOUS-MARLE
1714;02461;02300;MAREST-DAMPCOURT
1715;02462;02130;MAREUIL-EN-DOLE
1716;02463;02140;MARFONTAINE
1717;02464;02880;MARGIVAL
1718;02465;02810;MARIGNY-EN-ORXOIS
1719;02466;02470;MARIZY-SAINTE-GENEVIEVE
1720;02467;02470;MARIZY-SAINT-MARD
1721;02468;02250;MARLE
1722;02469;02120;MARLY-GOMONT
1723;02470;02500;MARTIGNY
1724;02471;02860;MARTIGNY-COURPIERRE
1725;02472;02820;MAUREGNY-EN-HAYE
1726;02473;02800;MAYOT
1727;02474;02700;MENNESSIS
1728;02475;02190;MENNEVILLE
1729;02476;02630;MENNEVRET
1730;02477;02200;MERCIN-ET-VAUX
1731;02478;02000;MERLIEUX-ET-FOUQUEROLLES
1732;02479;02160;MERVAL
1733;02480;02270;MESBRECOURT-RICHECOURT
1734;02481;02720;MESNIL-SAINT-LAURENT
1735;02482;02160;MEURIVAL
1736;02483;02240;MEZIERES-SUR-OISE
1737;02484;02650;MEZY-MOULINS
1738;02485;02200;MISSY-AUX-BOIS
1739;02486;02350;MISSY-LES-PIERREPONT
1740;02487;02880;MISSY-SUR-AISNE
1741;02488;02110;MOLAIN
1742;02489;02000;MOLINCHART
1743;02490;02000;MONAMPTEUIL
1744;02491;02270;MONCEAU-LE-NEUF-ET-FAUCOUZY
1745;02492;02270;MONCEAU-LES-LEUPS
1746;02493;02840;MONCEAU-LE-WAAST
1747;02494;02120;MONCEAU-SUR-OISE
1748;02495;02500;MONDREPUIS
1749;02496;02470;MONNES
1750;02497;02000;MONS-EN-LAONNOIS
1751;02498;02820;MONTAIGU
1752;02499;02000;MONTBAVIN
1753;02500;02110;MONTBREHAIN
1754;02501;02860;MONTCHALONS
1755;02502;02340;MONTCORNET
1756;02503;02390;MONT-D'ORIGNY
1757;02504;02440;MONTESCOURT-LIZEROLLES
1758;02505;02540;MONTFAUCON
1759;02506;02600;MONTGOBERT
1760;02507;02210;MONTGRU-SAINT-HILAIRE
1761;02508;02860;MONTHENAULT
1762;02509;02400;MONTHIERS
1763;02510;02330;MONTHUREL
1764;02511;02110;MONTIGNY-EN-ARROUAISE
1765;02512;02810;MONTIGNY-L'ALLIER
1766;02513;02250;MONTIGNY-LE-FRANC
1767;02514;02290;MONTIGNY-LENGRAIN
1768;02515;02330;MONTIGNY-LES-CONDE
1769;02516;02250;MONTIGNY-SOUS-MARLE
1770;02517;02270;MONTIGNY-SUR-CRECY
1771;02518;02330;MONTLEVON
1772;02519;02340;MONTLOUE
1773;02520;02220;MONT-NOTRE-DAME
1774;02521;02310;MONTREUIL-AUX-LIONS
1775;02522;02360;MONT-SAINT-JEAN
1776;02523;02220;MONT-SAINT-MARTIN
1777;02524;02400;MONT-SAINT-PERE
1778;02525;02100;MORCOURT
1779;02526;02360;MORGNY-EN-THIERACHE
1780;02527;02290;MORSAIN
1781;02528;02600;MORTEFONTAINE
1782;02529;02270;MORTIERS
1783;02530;02160;MOULINS
1784;02531;02160;MOUSSY-VERNEUIL
1785;02532;02610;MOY-DE-L'AISNE
1786;02533;02210;MURET-ET-CROUTTES
1787;02534;02160;MUSCOURT
1788;02535;02140;NAMPCELLES-LA-COUR
1789;02536;02200;NAMPTEUIL-SOUS-MURET
1790;02537;02880;NANTEUIL-LA-FOSSE
1791;02538;02210;NANTEUIL-NOTRE-DAME
1792;02539;02420;NAUROY
1793;02540;02400;NESLES-LA-MONTAGNE
1794;02541;02190;NEUFCHATEL-SUR-AISNE
1795;02542;02300;NEUFLIEUX
1796;02543;02470;NEUILLY-SAINT-FRONT
1797;02544;02500;NEUVE-MAISON
1798;02545;02250;LA NEUVILLE-BOSMONT
1799;02546;02300;LA NEUVILLE-EN-BEINE
1800;02547;02250;LA NEUVILLE-HOUSSET
1801;02548;02450;LA NEUVILLE-LES-DORENGT
1802;02549;02100;NEUVILLE-SAINT-AMAND
1803;02550;02860;NEUVILLE-SUR-AILETTE
1804;02551;02880;NEUVILLE-SUR-MARGIVAL
1805;02552;02390;NEUVILLETTE
1806;02553;02150;NIZY-LE-COMTE
1807;02554;02400;NOGENTEL
1808;02555;02310;NOGENT-L'ARTAUD
1809;02556;02340;NOIRCOURT
1810;02557;02600;NOROY-SUR-OURCQ
1811;02558;02170;LE NOUVION-EN-THIERACHE
1812;02559;02270;NOUVION-ET-CATILLON
1813;02560;02800;NOUVION-LE-COMTE
1814;02561;02860;NOUVION-LE-VINEUX
1815;02562;02290;NOUVRON-VINGRE
1816;02563;02120;NOYALES
1817;02564;02200;NOYANT-ET-ACONIN
1818;02565;02160;OEUILLY
1819;02566;02300;OGNES
1820;02567;02500;OHIS
1821;02568;02600;OIGNY-EN-VALOIS
1822;02569;02450;OISY
1823;02570;02480;OLLEZY
1824;02571;02100;OMISSY
1825;02572;02190;ORAINVILLE
1826;02573;02860;ORGEVAL
1827;02574;02550;ORIGNY-EN-THIERACHE
1828;02575;02390;ORIGNY-SAINTE-BENOITE
1829;02576;02290;OSLY-COURTIL
1830;02577;02370;OSTEL
1831;02578;02160;OULCHES-LA-VALLEE-FOULON
1832;02579;02210;OULCHY-LA-VILLE
1833;02580;02210;OULCHY-LE-CHATEAU
1834;02581;02220;PAARS
1835;02582;02160;PAISSY
1836;02583;02860;PANCY-COURTECON
1837;02584;02260;PAPLEUX
1838;02585;02210;PARCY-ET-TIGNY
1839;02586;02360;PARFONDEVAL
1840;02587;02840;PARFONDRU
1841;02588;02160;PARGNAN
1842;02589;02000;PARGNY-FILAIN
1843;02590;02330;PARGNY-LA-DHUYS
1844;02591;02270;PARGNY-LES-BOIS
1845;02592;02240;PARPEVILLE
1846;02593;02200;PASLY
1847;02594;02470;PASSY-EN-VALOIS
1848;02595;02850;PASSY-SUR-MARNE
1849;02596;02310;PAVANT
1850;02597;02160;PERLES
1851;02598;02200;PERNANT
1852;02599;02300;PIERREMANDE
1853;02600;02350;PIERREPONT
1854;02601;02190;PIGNICOURT
1855;02602;02320;PINON
1856;02603;02600;PISSELEUX
1857;02604;02480;PITHON
1858;02605;02240;PLEINE-SELVE
1859;02606;02210;LE PLESSIER-HULEU
1860;02607;02200;PLOISY
1861;02608;02140;PLOMION
1862;02609;02860;PLOYART-ET-VAURSEINE
1863;02610;02200;POMMIERS
1864;02611;02270;PONT-A-BUCY
1865;02612;02160;PONT-ARCY
1866;02613;02160;PONTAVERT
1867;02614;02490;PONTRU
1868;02615;02490;PONTRUET
1869;02616;02380;PONT-SAINT-MARD
1870;02617;02270;POUILLY-SUR-SERRE
1871;02618;02110;PREMONT
1872;02619;02320;PREMONTRE
1873;02620;02370;PRESLES-ET-BOVES
1874;02621;02860;PRESLES-ET-THIERNY
1875;02622;02470;PRIEZ
1876;02623;02140;PRISCES
1877;02624;02120;PROISY
1878;02625;02120;PROIX
1879;02626;02190;PROUVAIS
1880;02627;02190;PROVISEUX-ET-PLESNOY
1881;02628;02600;PUISEUX-EN-RETZ
1882;02629;02120;PUISIEUX-ET-CLANLIEU
1883;02630;02700;QUESSY
1884;02631;02300;QUIERZY
1885;02632;02380;QUINCY-BASSE
1886;02633;02220;QUINCY-SOUS-LE-MONT
1887;02634;02360;RAILLIMONT
1888;02635;02110;RAMICOURT
1889;02636;02240;REGNY
1890;02637;02100;REMAUCOURT
1891;02638;02270;REMIES
1892;02639;02440;REMIGNY
1893;02640;02240;RENANSART
1894;02641;02340;RENNEVAL
1895;02642;02360;RESIGNY
1896;02643;02290;RESSONS-LE-LONG
1897;02644;02600;RETHEUIL
1898;02645;02850;REUILLY-SAUVIGNY
1899;02646;02160;REVILLON
1900;02647;02110;RIBEAUVILLE
1901;02648;02240;RIBEMONT
1902;02649;02210;ROCOURT-SAINT-MARTIN
1903;02650;02260;ROCQUIGNY
1904;02651;02800;ROGECOURT
1905;02652;02140;ROGNY
1906;02653;02310;ROMENY-SUR-MARNE
1907;02654;02120;ROMERY
1908;02655;02130;RONCHERES
1909;02656;02160;ROUCY
1910;02657;02140;ROUGERIES
1911;02658;02590;ROUPY
1912;02659;02100;ROUVROY
1913;02660;02360;ROUVROY-SUR-SERRE
1914;02661;02000;ROYAUCOURT-ET-CHAILVET
1915;02662;02210;ROZET-SAINT-ALBIN
1916;02663;02200;ROZIERES-SUR-CRISE
1917;02664;02540;ROZOY-BELLEVALLE
1918;02665;02210;GRAND-ROZOY
1919;02666;02360;ROZOY-SUR-SERRE
1920;02667;02200;SACONIN-ET-BREUIL
1921;02668;02120;SAINS-RICHAUMONT
1922;02669;02330;SAINT-AGNAN
1923;02670;02260;SAINT-ALGIS
1924;02671;02300;SAINT-AUBIN
1925;02672;02290;SAINT-BANDRY
1926;02673;02290;SAINT-CHRISTOPHE-A-BERRY
1927;02674;02360;SAINT-CLEMENT
1928;02675;02820;SAINTE-CROIX
1929;02676;02820;SAINT-ERME-OUTRE-ET-RAMECOURT
1930;02677;02330;SAINT-EUGENE
1931;02678;02340;SAINTE-GENEVIEVE
1932;02679;02810;SAINT-GENGOULPH
1933;02680;02410;SAINT-GOBAIN
1934;02681;02140;SAINT-GOBERT
1935;02682;02220;SAINT-MARD
1936;02683;02110;SAINT-MARTIN-RIVIERE
1937;02684;02830;SAINT-MICHEL
1938;02685;02410;SAINT-NICOLAS-AUX-BOIS
1939;02686;02300;SAINT-PAUL-AUX-BOIS
1940;02687;02600;SAINT-PIERRE-AIGLE
1941;02688;02140;SAINT-PIERRE-LES-FRANQUEVILLE
1942;02689;02250;SAINT-PIERREMONT
1943;02690;02350;SAINTE-PREUVE
1944;02691;02100;SAINT-QUENTIN
1945;02691;02101;SAINT-QUENTIN
1946;02691;02102;SAINT-QUENTIN
1947;02691;02103;SAINT-QUENTIN
1948;02691;02104;SAINT-QUENTIN
1949;02691;02105;SAINT-QUENTIN
1950;02691;02106;SAINT-QUENTIN
1951;02691;02107;SAINT-QUENTIN
1952;02691;02108;SAINT-QUENTIN
1953;02691;02109;SAINT-QUENTIN
1954;02691;02311;SAINT-QUENTIN
1955;02691;02312;SAINT-QUENTIN
1956;02691;02313;SAINT-QUENTIN
1957;02691;02314;SAINT-QUENTIN
1958;02691;02315;SAINT-QUENTIN
1959;02691;02316;SAINT-QUENTIN
1960;02691;02317;SAINT-QUENTIN
1961;02691;02318;SAINT-QUENTIN
1962;02691;02319;SAINT-QUENTIN
1963;02691;02321;SAINT-QUENTIN
1964;02691;02322;SAINT-QUENTIN
1965;02691;02323;SAINT-QUENTIN
1966;02691;02324;SAINT-QUENTIN
1967;02691;02325;SAINT-QUENTIN
1968;02693;02210;SAINT-REMY-BLANZY
1969;02694;02640;SAINT-SIMON
1970;02695;02220;SAINT-THIBAUT
1971;02696;02820;SAINT-THOMAS
1972;02697;02840;SAMOUSSY
1973;02698;02880;SANCY-LES-CHEMINOTS
1974;02699;02130;SAPONAY
1975;02700;02450;LE SART
1976;02701;02310;SAULCHERY
1977;02702;02590;SAVY
1978;02703;02110;SEBONCOURT
1979;02704;02300;SELENS
1980;02705;02150;LA SELVE
1981;02706;02200;SEPTMONTS
1982;02707;02410;SEPTVAUX
1983;02708;02420;SEQUEHART
1984;02709;02110;SERAIN
1985;02710;02790;SERAUCOURT-LE-GRAND
1986;02711;02220;SERCHES
1987;02712;02130;SERGY
1988;02713;02130;SERINGES-ET-NESLES
1989;02714;02220;SERMOISE
1990;02715;02160;SERVAL
1991;02716;02700;SERVAIS
1992;02717;02240;SERY-LES-MEZIERES
1993;02718;02460;SILLY-LA-POTERIE
1994;02719;02300;Sinceny
1995;02720;02150;SISSONNE
1996;02720;02151;SISSONNE
1997;02720;02152;SISSONNE
1998;02720;02153;SISSONNE
1999;02720;02154;SISSONNE
2000;02720;02155;SISSONNE
2001;02720;02156;SISSONNE
2002;02720;02157;SISSONNE
2003;02720;02158;SISSONNE
2004;02720;02159;SISSONNE
2005;02721;02240;SISSY
2006;02722;02201;SOISSONS
2007;02722;02202;SOISSONS
2008;02722;02203;SOISSONS
2009;02722;02204;SOISSONS
2010;02722;02205;SOISSONS
2011;02722;02206;SOISSONS
2012;02722;02207;SOISSONS
2013;02722;02208;SOISSONS
2014;02722;02209;SOISSONS
2015;02722;02326;SOISSONS
2016;02722;02327;SOISSONS
2017;02722;02328;SOISSONS
2018;02722;02329;SOISSONS
2019;02722;02331;SOISSONS
2020;02722;02332;SOISSONS
2021;02722;02333;SOISSONS
2022;02722;02334;SOISSONS
2023;02722;02335;SOISSONS
2024;02722;02200;Soissons
2025;02723;02340;SOIZE
2026;02724;02470;SOMMELANS
2027;02725;02260;SOMMERON
2028;02726;02480;SOMMETTE-EAUCOURT
2029;02727;02270;SONS-ET-RONCHERES
2030;02728;02580;SORBAIS
2031;02729;02600;SOUCY
2032;02730;02160;SOUPIR
2033;02731;02140;LE SOURD
2034;02732;02240;SURFONTAINE
2035;02733;02320;SUZY
2036;02734;02600;TAILLEFONTAINE
2037;02735;02220;TANNIERES
2038;02736;02290;TARTIERS
2039;02737;02250;TAVAUX-ET-PONTSERICOURT
